CV_CCT|CV_TURNO|TURNO|NOMBRECT|C_NOM_ENT|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|TIPO|NIVEL|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|PERIODO|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|FECHA_ENTREGA|
32FZP0019U|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 19|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|CALLE TEODORO A RAMIREZ|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0004Y|32ADG0008Z|0|I2017|10|13|10|0|45|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|0|0|1|0|1|0|0|0|1|0|1|1|1|1|1|1|1|1|1|1|03/11/2017 0:00:00|
32FZP0020J|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 20|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|AVENIDA ATLAS COLONIA DEPORTIVO|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0004Y|32ADG0008Z|0|I2017|10|13|10|1|15|0|1|1|0|1|1|0|1|1|0|0|0|0|3|3|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|25/10/2017 0:00:00|
32FZP0021I|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 21|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|AVENIDA ATLAS COLONIA DEPORTIVO|2|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0004Y|32ADG0008Z|0|I2017|6|25|6|1|15|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|1|0|0|0|0|1|0|0|1|1|0|1|1|0|1|1|1|03/11/2017 0:00:00|
32FZP0022H|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 22|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|AVENIDA ATLAS COLONIA DEPORTIVO|2|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0004Y|32ADG0008Z|0|I2017|6|12|6|1|50|1|0|1|0|0|0|1|0|1|0|0|0|2|0|2|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|0|1|1|1|07/11/2017 0:00:00|
32FZP0023G|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 23|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE FLORES COLONIA MAGISTERIAL|11|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0003Z|32ADG0025Q|0|I2017|10|12|10|1|0|1|0|1|0|1|1|0|1|1|0|0|0|1|2|3|1|0|0|1|0|0|0|0|1|0|1|0|1|1|0|0|0|1|1|1|20/10/2017 0:00:00|
32FZP0024F|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 24|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|PROLONGACIÓN DELICIAS|401|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0003Z|32ADG0025Q|0|I2017|11|15|12|1|0|0|1|1|0|1|1|0|1|1|0|0|0|0|3|3|1|0|0|1|0|0|0|0|1|0|1|1|1|1|0|1|0|1|1|1|31/10/2017 0:00:00|
32FZP0025E|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 25|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|PROLONGACIÓN AQUILES SERDAN COLONIA INDUSTRIAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0003Z|32ADG0025Q|0|I2017|10|13|11|0|40|1|0|1|0|1|1|0|1|1|0|0|0|1|2|3|0|0|1|0|0|0|1|0|1|0|0|0|0|1|0|1|0|1|1|1|31/10/2017 0:00:00|
32FZP0026D|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 26|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|AVENIDA HUICOT COLONIA TECNOLOGICA|124|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0003Z|32ADG0025Q|0|I2017|10|12|10|1|30|1|0|1|0|0|0|0|1|1|4|5|9|5|6|11|1|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|1|0|0|04/11/2017 0:00:00|
32FZP0027C|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 27|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|PROLONGACIÓN AQUILES SERDAN COLONIA INDUSTRIAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0003Z|32ADG0025Q|0|I2017|10|13|10|0|50|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|0|1|0|0|07/11/2017 0:00:00|
32FZP0028B|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 28|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|PROLONGACIÓN AQUILES SERDAN COLONIA INDUSTRIAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0003Z|32ADG0025Q|0|I2017|11|8|11|0|50|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|0|0|1|1|1|1|0|1|0|1|13/11/2017 0:00:00|
32FZP0029A|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 29|ZACATECAS|049|VALPARAÍSO|0001|VALPARAÍSO|AVENIDA RIGOBERTO VALDEZ|123|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0026P|0|I2017|8|13|8|3|20|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|0|1|0|0|1|1|1|1|0|1|1|0|30/10/2017 0:00:00|
32FZP0030Q|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 30|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|CALLE AVENIA ATLAS COLONIA DEPORTIVO|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0004Y|32ADG0008Z|0|I2017|8|25|7|0|30|0|1|1|0|0|0|1|0|1|0|0|0|1|1|2|0|0|1|0|0|0|1|1|0|0|0|0|1|1|1|1|1|1|1|1|20/10/2017 0:00:00|
32FZP0031P|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 31|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|CALLE AVENIA ATLAS COLONIA DEPORTIVO|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0004Y|32ADG0008Z|0|I2017|9|13|9|1|20|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|1|0|0|0|0|0|1|1|0|0|0|0|1|1|0|1|0|1|1|1|27/10/2017 0:00:00|
32FZP0032O|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 32|ZACATECAS|019|JALPA|0001|JALPA|CALLE TOMAS MOJARRO|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0007V|32ADG0003E|0|I2017|10|12|10|0|35|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1|0|0|0|0|1|0|0|1|0|1|0|1|0|1|1|1|21/10/2017 0:00:00|
32FZP0033N|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 33|ZACATECAS|019|JALPA|0001|JALPA|PROLONGACIÓN ITURBIDE|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0007V|32ADG0003E|0|I2017|11|13|12|0|45|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|1|0|1|0|1|0|0|1|1|0|0|1|0|0|17/10/2017 0:00:00|
32FZP0034M|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 34|ZACATECAS|019|JALPA|0001|JALPA|CALLE TOMAS MOJARRO|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0007V|32ADG0003E|0|I2017|9|14|9|0|50|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|1|0|1|1|1|1|0|1|1|1|20/10/2017 0:00:00|
32FZP0035L|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 35|ZACATECAS|023|JUCHIPILA|0001|JUCHIPILA|CALLE JUCHIPILA ZAC.|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0007V|32ADG0003E|0|I2017|7|13|7|2|0|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|1|0|1|1|1|1|0|1|1|1|24/10/2017 0:00:00|
32FZP0036K|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 36|ZACATECAS|034|NOCHISTLÁN DE MEJÍA|0001|NOCHISTLÁN DE MEJÍA|CALLE IGNACIO ZARAGOZA|2|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0023S|0|I2017|12|12|12|0|45|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|1|0|1|0|1|1|1|1|0|1|1|1|24/10/2017 0:00:00|
32FZP0037J|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 37|ZACATECAS|048|TLALTENANGO DE SÁNCHEZ ROMÁN|0001|TLALTENANGO DE SÁNCHEZ ROMÁN|CALLE NIÑOS HEROES|1|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||||0|I2017|11|16|11|0|30|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|1|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|26/10/2017 0:00:00|
32FZP0038I|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 38|ZACATECAS|045|TEPECHITLÁN|0001|TEPECHITLÁN|CALLE AMERICAS|1|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0004D|0|I2017|5|15|5|0|50|0|1|1|0|1|1|0|1|1|0|0|0|0|3|3|1|0|0|0|0|0|1|0|1|0|1|0|1|1|1|1|0|1|1|1|12/10/2017 0:00:00|
32FZP0039H|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 39|ZACATECAS|047|TEÚL DE GONZÁLEZ ORTEGA|0001|TEÚL DE GONZÁLEZ ORTEGA|CALLE TRINIDAD CRVANTES|15|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0004D|0|I2017|8|12|8|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|1|0|0|0|1|0|0|0|1|1|0|1|1|1|1|1|30/10/2017 0:00:00|
32FZP0040X|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 40|ZACATECAS|038|PINOS|0001|PINOS|CALLE CONSTITUCION|30|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0011H|32ADG0007A|0|I2017|13|7|13|1|10|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|0|1|1|1|27/10/2017 0:00:00|
32FZP0041W|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 41|ZACATECAS|038|PINOS|0001|PINOS|CALLE J.ENCARNACION ORTIZ|505|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0011H|32ADG0007A|0|I2017|11|15|11|1|0|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|0|1|1|1|27/10/2017 0:00:00|
32FZP0042V|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 42|ZACATECAS|038|PINOS|0076|JAULA DE ABAJO|CALLE CELSO GONZALEZ HERMOSILLO|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0011H|32ADG0007A|0|I2017|10|16|10|1|30|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|03/11/2017 0:00:00|
32FZP0043U|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 43|ZACATECAS|024|LORETO|0001|LORETO|CALLE MEZQUITAL FRACC. SAN CARLOS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0005X|32ADG0009Z|0|I2017|13|9|14|1|25|0|1|1|0|0|0|1|0|1|0|0|0|1|1|2|1|0|0|0|1|0|0|0|0|1|1|1|1|0|1|0|0|1|1|1|25/10/2017 0:00:00|
32FZP0044T|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 44|ZACATECAS|024|LORETO|0001|LORETO|CALLE MEZQUITAL FRACC. SAN CARLOS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0005X|32ADG0009Z|0|I2017|10|13|10|1|15|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|1|0|0|0|1|0|1|1|1|1|1|0|0|1|1|1|25/10/2017 0:00:00|
32FZP0045S|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 45|ZACATECAS|024|LORETO|0001|LORETO|CALLE MEZQUITAL FRACC. SAN CARLOS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0005X|32ADG0009Z|0|I2017|10|14|10|1|15|0|1|1|0|0|0|1|0|1|0|0|0|1|1|2|1|0|0|0|0|0|1|0|0|1|1|0|1|1|1|0|0|1|1|1|25/10/2017 0:00:00|
32FZP0046R|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 46|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PROLONGACIÓN DE LA PEDRO CORONEL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0002Z|32ADG0019F|0|I2017|11|12|11|0|30|1|0|1|0|0|0|0|1|1|0|0|0|1|1|2|0|0|1|1|0|0|0|0|1|0|1|0|1|1|0|1|0|1|1|1|23/10/2017 0:00:00|
32FZP0047Q|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 47|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PROLONGACIÓN DE LA PEDRO CORONEL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0002Z|32ADG0019F|0|I2017|11|15|11|0|30|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|30/10/2017 0:00:00|
32FZP0048P|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 48|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PROLONGACIÓN DE LA PEDRO CORONEL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0002Z|32ADG0019F|0|I2017|9|12|9|0|30|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|0|1|1|0|1|0|1|0|0|1|1|1|01/11/2017 0:00:00|
32FZP0049O|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 49|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PROLONGACIÓN DE LA PEDRO CORONEL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0002Z|32ADG0019F|0|I2017|10|19|10|0|20|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|1|0|0|0|0|1|0|1|0|1|0|1|1|0|1|1|1|22/11/2017 0:00:00|
32FZP0050D|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 50|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0001A|32ADG0010O|0|I2017|9|13|9|0|40|0|1|1|0|1|1|0|1|1|0|0|0|0|3|3|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|23/10/2017 0:00:00|
32FZP0051C|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 51|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0001A|32ADG0010O|0|I2017|8|19|8|0|30|0|1|1|0|1|1|0|1|1|0|0|0|0|3|3|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|0|0|1|1|1|26/10/2017 0:00:00|
32FZP0052B|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 52|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|CALLE EUCALIPTOS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0002Z|32ADG0019F|0|I2017|11|10|11|0|40|0|1|1|0|1|1|0|1|1|0|0|0|0|3|3|1|0|0|0|0|0|1|0|1|0|1|1|1|1|1|1|1|1|1|1|18/10/2017 0:00:00|
32FZP0053A|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 53|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|AVENIDA DEFENSA NACIONAL COL. ZONA INDUSTRIAL|7|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0002Z|32ADG0019F|0|I2017|13|22|13|1|0|0|1|1|0|1|1|0|1|1|0|0|0|0|3|3|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|30/10/2017 0:00:00|
32FZP0054Z|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 54|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|AVENIDA DEFENSA NACIONAL COL. ZONA INDUSTRIAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0002Z|32ADG0019F|0|I2017|12|20|12|0|45|0|1|1|0|1|1|0|1|1|0|0|0|0|3|3|1|0|0|0|1|0|0|0|1|0|1|0|0|1|1|0|0|1|1|0|30/10/2017 0:00:00|
32FZP0055Z|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 55|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0001A|32ADG0010O|0|I2017|8|11|8|0|30|0|1|1|0|1|1|0|1|1|0|0|0|0|3|3|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|0|1|1|1|01/11/2017 0:00:00|
32FZP0056Y|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUN. 56|ZACATECAS|007|CONCEPCIÓN DEL ORO|0001|CONCEPCIÓN DEL ORO|CALLE ABASOLO|2|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0008U|32ADG0006B|0|I2017|8|13|8|3|0|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|1|0|0|0|1|1|1|1|0|1|1|1|28/10/2017 0:00:00|
32FZP0057X|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 57|ZACATECAS|039|RÍO GRANDE|0001|RÍO GRANDE|PROLONGACIÓN LIBERTAD FRACCIONAMIENTO LOS ALAMOS|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0006W|32ADG0005C|0|I2017|8|15|8|1|0|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|1|0|0|1|1|1|1|0|0|1|1|1|27/10/2017 0:00:00|
32FZP0058W|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 58|ZACATECAS|038|PINOS|0059|ESPÍRITU SANTO|CALLE ESPIRITU SANTO|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0011H|32ADG0007A|0|I2017|9|17|9|1|30|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|0|0|1|0|1|1|1|1|1|1|0|1|0|0|31/10/2017 0:00:00|
32FZP0059V|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 59|ZACATECAS|054|VILLA HIDALGO|0001|VILLA HIDALGO|CALLE BOCANEGRA|2|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0011H|32ADG0007A|0|I2017|13|13|13|1|10|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|0|1|1|1|1|0|0|1|1|1|1|1|29/10/2017 0:00:00|
32FZP0060K|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 60|ZACATECAS|038|PINOS|0001|PINOS|CALLE FRANCISCO I. MADERO|17|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0011H|32ADG0007A|0|I2017|10|22|10|1|45|0|1|1|0|0|0|1|0|1|0|0|0|1|1|2|1|0|0|0|1|0|0|0|1|0|1|0|1|1|1|1|0|1|1|1|30/10/2017 0:00:00|
32FZP0061J|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 61|ZACATECAS|049|VALPARAÍSO|0001|VALPARAÍSO|AVENIDA RIGOBERTO VALDEZ|123|PÚBLICO|FEDERAL TRANSFERIDO||||0||0||||32ADG0026P|0|I2017|8|12|8|3|30|0|1|1|0|1|1|0|0|0|0|0|0|0|2|2|1|0|0|0|0|0|1|0|0|1|1|0|1|1|0|1|0|1|1|1|12/10/2017 0:00:00|
32FZP0062I|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 62|ZACATECAS|024|LORETO|0001|LORETO|CALLE MEZQUITAL FRACCIONAMIENTO SAN CARLOS|18|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0005X|32ADG0009Z|0|I2017|9|12|9|1|20|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|0|0|1|1|1|15/10/2017 0:00:00|
32FZP0063H|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 63|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|PROLONGACIÓN AQUILES SERDAN COLONIA INDUSTRIAL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0003Z|32ADG0025Q|0|I2017|11|18|11|1|30|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|0|1|1|0|31/10/2017 0:00:00|
32FZP0064G|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.64|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|PROLONGACIÓN DE LA PEDRO CORONEL|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0002Z|32ADG0019F|0|I2017|12|20|12|1|20|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|23/10/2017 0:00:00|
32FZP0065F|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM. 65|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|FEDERAL TRANSFERIDO||||0||0|||32FJZ0001A|32ADG0010O|0|I2017|9|12|9|1|15|0|1|1|0|1|1|0|1|1|0|0|0|0|3|3|1|0|0|0|0|0|1|0|0|1|1|0|1|1|1|0|0|1|1|1|01/11/2017 0:00:00|
32FZP0100V|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUC.PREESCOLAR DIF|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE INSTALACIONES LAGO LA ENCANTADA|0|PÚBLICO|FEDERAL||||0||0||||32ADG0011N|0|I2017|65|0|97|8|15|0|1|1|0|3|3|1|0|1|0|0|0|1|4|5|1|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|13/11/2017 0:00:00|
32FZP0201T|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.1|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|ESTATAL||||0||0||||32ADG0011N|0|I2017|17|25|20|0|35|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|0|1|1|1|1|0|1|1|0|1|1|1|18/10/2017 0:00:00|
32FZP0202S|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.2|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|ESTATAL||||0||0||||32ADG0011N|0|I2017|19|12|17|0|30|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|1|0|0|0|0|1|1|1|1|1|1|1|0|1|1|1|08/11/2017 0:00:00|
32FZP0203R|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.3|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE ANTIGUA CARRETERA PANAMERICANA KILOMETROS 2.5|0|PÚBLICO|ESTATAL||||0||0||||32ADG0011N|0|I2017|21|14|20|1|20|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|0|0|0|1|0|1|0|1|1|1|1|1|1|0|1|1|1|25/10/2017 0:00:00|
32FZP0204Q|4|DISCONTINUO|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR NUM.4|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE SUSTICACAN COLONIA SOLIDARIDAD|12|PÚBLICO|ESTATAL||||0||0||||32ADG0012M|0|I2017|20|12|14|1|45|0|1|1|0|0|0|0|1|1|0|0|0|0|2|2|1|0|0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|1|1|1|13/11/2017 0:00:00|
